"PMS_Reference__c","tenancy_status__c","status"
"222753052002","Current","Activated"
"222752078001","Current","Activated"
"222756006001","Current","Activated"
"222753017002","Current","Activated"
"222753047001","Current","Activated"
"222753108001","Current","Activated"
"222753006001","Current","Activated"
"222752022002","Current","Activated"
"222752007002","Current","Activated"
"222756007002","Current","Activated"
"222752015003","Current","Activated"
"222753007002","Current","Activated"
"222752113001","Current","Activated"
"222752067001","Current","Activated"
"222756009001","Current","Activated"
"222752042002","Current","Activated"
"222753065001","Current","Activated"
"222753069001","Current","Activated"
"222753008001","Current","Activated"
"222752009001","Current","Activated"
"222753073001","Current","Activated"
"222756010002","Current","Activated"
"222752118003","Current","Activated"
"222752119001","Current","Activated"
"222752120001","Current","Activated"
"222752010001","Current","Activated"
"222753010001","Current","Activated"
"222756011001","Current","Activated"
"222752016002","Current","Activated"
"222752019001","Current","Activated"
"222753011003","Current","Activated"
"222752013001","Current","Activated"
"222752147002","Current","Activated"
"222756012002","Current","Activated"
"222753020001","Current","Activated"
"222753059001","Current","Activated"
"222753060002","Current","Activated"
"222752012002","Current","Activated"
"222753092001","Current","Activated"
"222752136002","Current","Activated"
"222753105001","Current","Activated"
"222753012001","Current","Activated"
"222752124001","Current","Activated"
"222756013001","Current","Activated"
"222753021001","Current","Activated"
"222752168001","Current","Activated"
"222753013001","Current","Activated"
"222753031001","Current","Activated"
"222752040001","Current","Activated"
"222752048002","Current","Activated"
"222753088001","Current","Activated"
"222753015001","Current","Activated"
"222752158002","Current","Activated"
"222753016002","Current","Activated"
"222756017001","Current","Activated"
"222752034002","Current","Activated"
"222756018002","Current","Activated"
"222753106001","Current","Activated"
"222753018002","Current","Activated"
"222753032001","Current","Activated"
"222752138002","Current","Activated"
"222756019002","Current","Activated"
"222752090003","Current","Activated"
"222752141002","Current","Activated"
"222753019001","Current","Activated"
"222756025002","Current","Activated"
"222752172002","Current","Activated"
"222752020001","Current","Activated"
"222756021002","Current","Activated"
"222753068001","Current","Activated"
"222752021001","Current","Activated"
"222752036001","Current","Activated"
"222756022001","Current","Activated"
"222753022001","Current","Activated"
"222752026001","Current","Activated"
"222756023002","Current","Activated"
"222752024002","Current","Activated"
"222752105001","Current","Activated"
"222756024001","Current","Activated"
"222753024001","Current","Activated"
"222753027002","Current","Activated"
"222753056001","Current","Activated"
"222752088001","Current","Activated"
"222752025001","Current","Activated"
"222753025001","Current","Activated"
"222753067001","Current","Activated"
"222756026001","Current","Activated"
"222753100002","Current","Activated"
"222753026001","Current","Activated"
"222752056001","Current","Activated"
"222752065001","Current","Activated"
"222752027001","Current","Activated"
"222752142001","Current","Activated"
"222752028003","Current","Activated"
"222753028001","Current","Activated"
"222752029002","Current","Activated"
"222756030003","Current","Activated"
"222752031002","Current","Activated"
"222752057002","Current","Activated"
"222752030002","Current","Activated"
"222753030001","Current","Activated"
"222752039001","Current","Activated"
"222752032001","Current","Activated"
"222752037002","Current","Activated"
"222753071001","Current","Activated"
"222753101001","Current","Activated"
"222753107002","Current","Activated"
"222752033001","Current","Activated"
"222753091001","Current","Activated"
"222753033001","Current","Activated"
"222753034002","Current","Activated"
"222753035001","Current","Activated"
"222753036001","Current","Activated"
"222752164001","Current","Activated"
"222753038002","Current","Activated"
"222752162001","Current","Activated"
"222752163002","Current","Activated"
"222752169001","Current","Activated"
"222752154001","Current","Activated"
"222753040001","Current","Activated"
"222752041002","Current","Activated"
"222753042001","Current","Activated"
"222753043001","Current","Activated"
"222752044002","Current","Activated"
"222753044001","Current","Activated"
"222752045001","Current","Activated"
"222752129001","Current","Activated"
"222752146003","Current","Activated"
"222752170001","Current","Activated"
"222753045001","Current","Activated"
"222752049001","Current","Activated"
"222752052001","Current","Activated"
"222752159002","Current","Activated"
"222752047002","Current","Activated"
"222753048001","Current","Activated"
"222753049001","Current","Activated"
"222752050002","Current","Activated"
"222752131002","Current","Activated"
"222753050001","Current","Activated"
"222753051001","Current","Activated"
"222752055001","Current","Activated"
"222752060002","Current","Activated"
"222753053001","Current","Activated"
"222752152002","Current","Activated"
"222752054002","Current","Activated"
"222753058002","Current","Activated"
"222753061001","Current","Activated"
"222752110002","Current","Activated"
"222752062001","Current","Activated"
"222752063002","Current","Activated"
"222752114002","Current","Activated"
"222752069001","Current","Activated"
"222752100002","Current","Activated"
"222752064001","Current","Activated"
"222752087001","Current","Activated"
"222753070001","Current","Activated"
"222753075001","Current","Activated"
"222753082001","Current","Activated"
"222752123003","Current","Activated"
"222752137002","Current","Activated"
"222752070001","Current","Activated"
"222752072001","Current","Activated"
"222752156001","Current","Activated"
"222753074001","Current","Activated"
"222753089002","Current","Activated"
"222752074001","Current","Activated"
"222753083001","Current","Activated"
"222752075002","Current","Activated"
"222753076002","Current","Activated"
"222752077001","Current","Activated"
"222752089002","Current","Activated"
"222753079001","Current","Activated"
"222752091002","Current","Activated"
"222752079005","Current","Activated"
"222752107001","Current","Activated"
"222753080001","Current","Activated"
"222752080002","Current","Activated"
"222753081001","Current","Activated"
"222752084001","Current","Activated"
"222752082001","Current","Activated"
"222753084002","Current","Activated"
"222752083001","Current","Activated"
"222753085001","Current","Activated"
"222752085002","Current","Activated"
"222752092001","Current","Activated"
"222752093001","Current","Activated"
"222752145002","Current","Activated"
"222752095001","Current","Activated"
"222752102001","Current","Activated"
"222752160001","Current","Activated"
"222752099001","Current","Activated"
"222752103001","Current","Activated"
"222752109001","Current","Activated"
"222752111002","Current","Activated"
"222752144004","Current","Activated"
"222752112001","Current","Activated"
"222753099001","Current","Activated"
"222752115001","Current","Activated"
"222752117001","Current","Activated"
"222753087001","Current","Activated"
"222752128001","Current","Activated"
"222752125001","Current","Activated"
"222752126004","Current","Activated"
"222753098001","Current","Activated"
"222752127002","Current","Activated"
"222753094001","Current","Activated"
"222752130001","Current","Activated"
"222752132001","Current","Activated"
"222753102001","Current","Activated"
"222752166001","Current","Activated"
"222753104001","Current","Activated"
"222752139001","Current","Activated"
"222752148001","Current","Activated"
"222752153001","Current","Activated"
"222752155001","Current","Activated"
"222753109001","Current","Activated"
"222753111001","Current","Activated"
"222752161003","Current","Activated"
"222752167001","Current","Activated"
